PLL,invmoves,cross_color,TruncatedCaseURL
Gb,z'y'D'R2UR'UR'U'RU'R2'DU'R'URU'y',orange,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz
Gb,zy'D'R2UR'UR'U'RU'R2'DU'R'URU'y',red,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz\'
Gb,y2'D'R2UR'UR'U'RU'R2'DU'R'URU'y',white,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2
Gb,x'y2'D'R2UR'UR'U'RU'R2'DU'R'URU'y',blue,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x
Gb,x2'y2'D'R2UR'UR'U'RU'R2'DU'R'URU'y',yellow,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x2
Gb,xy2'D'R2UR'UR'U'RU'R2'DU'R'URU'y',green,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x\'
Gb,z'y2'D'R2UR'UR'U'RU'R2'DU'R'URU'y',orange,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z
Gb,zy2'D'R2UR'UR'U'RU'R2'DU'R'URU'y',red,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z\'
Gb,yD'R2UR'UR'U'RU'R2'DU'R'URU'y',white,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'
Gb,x'yD'R2UR'UR'U'RU'R2'DU'R'URU'y',blue,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x
Gb,x2'yD'R2UR'UR'U'RU'R2'DU'R'URU'y',yellow,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x2
Gb,xyD'R2UR'UR'U'RU'R2'DU'R'URU'y',green,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x\'
Gb,z'yD'R2UR'UR'U'RU'R2'DU'R'URU'y',orange,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z
Gb,zyD'R2UR'UR'U'RU'R2'DU'R'URU'y',red,visualcube.php?size=175&case=yUR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z\'
Gb,D'R2UR'UR'U'RU'R2'DU'R'URU2'y',white,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'D
Gb,x'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',blue,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx
Gb,x2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',yellow,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx2
Gb,xD'R2UR'UR'U'RU'R2'DU'R'URU2'y',green,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx\'
Gb,z'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',orange,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz
Gb,zD'R2UR'UR'U'RU'R2'DU'R'URU2'y',red,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz\'
Gb,y'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',white,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy
Gb,x'y'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',blue,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx
Gb,x2'y'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',yellow,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx2
Gb,xy'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',green,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx\'
Gb,z'y'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',orange,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz
Gb,zy'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',red,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz\'
Gb,y2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',white,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2
Gb,x'y2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',blue,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x
Gb,x2'y2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',yellow,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x2
Gb,xy2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',green,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x\'
Gb,z'y2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',orange,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z
Gb,zy2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y',red,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z\'
Gb,yD'R2UR'UR'U'RU'R2'DU'R'URU2'y',white,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'
Gb,x'yD'R2UR'UR'U'RU'R2'DU'R'URU2'y',blue,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x
Gb,x2'yD'R2UR'UR'U'RU'R2'DU'R'URU2'y',yellow,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x2
Gb,xyD'R2UR'UR'U'RU'R2'DU'R'URU2'y',green,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x\'
Gb,z'yD'R2UR'UR'U'RU'R2'DU'R'URU2'y',orange,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z
Gb,zyD'R2UR'UR'U'RU'R2'DU'R'URU2'y',red,visualcube.php?size=175&case=yU2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z\'
Gb,D'R2UR'UR'U'RU'R2'DU'R'URUy',white,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'D
Gb,x'D'R2UR'UR'U'RU'R2'DU'R'URUy',blue,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx
Gb,x2'D'R2UR'UR'U'RU'R2'DU'R'URUy',yellow,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx2
Gb,xD'R2UR'UR'U'RU'R2'DU'R'URUy',green,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx\'
Gb,z'D'R2UR'UR'U'RU'R2'DU'R'URUy',orange,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz
Gb,zD'R2UR'UR'U'RU'R2'DU'R'URUy',red,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz\'
Gb,y'D'R2UR'UR'U'RU'R2'DU'R'URUy',white,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy
Gb,x'y'D'R2UR'UR'U'RU'R2'DU'R'URUy',blue,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx
Gb,x2'y'D'R2UR'UR'U'RU'R2'DU'R'URUy',yellow,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx2
Gb,xy'D'R2UR'UR'U'RU'R2'DU'R'URUy',green,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx\'
Gb,z'y'D'R2UR'UR'U'RU'R2'DU'R'URUy',orange,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz
Gb,zy'D'R2UR'UR'U'RU'R2'DU'R'URUy',red,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz\'
Gb,y2'D'R2UR'UR'U'RU'R2'DU'R'URUy',white,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2
Gb,x'y2'D'R2UR'UR'U'RU'R2'DU'R'URUy',blue,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x
Gb,x2'y2'D'R2UR'UR'U'RU'R2'DU'R'URUy',yellow,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x2
Gb,xy2'D'R2UR'UR'U'RU'R2'DU'R'URUy',green,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x\'
Gb,z'y2'D'R2UR'UR'U'RU'R2'DU'R'URUy',orange,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z
Gb,zy2'D'R2UR'UR'U'RU'R2'DU'R'URUy',red,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z\'
Gb,yD'R2UR'UR'U'RU'R2'DU'R'URUy',white,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'
Gb,x'yD'R2UR'UR'U'RU'R2'DU'R'URUy',blue,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x
Gb,x2'yD'R2UR'UR'U'RU'R2'DU'R'URUy',yellow,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x2
Gb,xyD'R2UR'UR'U'RU'R2'DU'R'URUy',green,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x\'
Gb,z'yD'R2UR'UR'U'RU'R2'DU'R'URUy',orange,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z
Gb,zyD'R2UR'UR'U'RU'R2'DU'R'URUy',red,visualcube.php?size=175&case=yU\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z\'
Gb,D'R2UR'UR'U'RU'R2'DU'R'URy2',white,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'D
Gb,x'D'R2UR'UR'U'RU'R2'DU'R'URy2',blue,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx
Gb,x2'D'R2UR'UR'U'RU'R2'DU'R'URy2',yellow,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx2
Gb,xD'R2UR'UR'U'RU'R2'DU'R'URy2',green,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx\'
Gb,z'D'R2UR'UR'U'RU'R2'DU'R'URy2',orange,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz
Gb,zD'R2UR'UR'U'RU'R2'DU'R'URy2',red,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz\'
Gb,y'D'R2UR'UR'U'RU'R2'DU'R'URy2',white,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy
Gb,x'y'D'R2UR'UR'U'RU'R2'DU'R'URy2',blue,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx
Gb,x2'y'D'R2UR'UR'U'RU'R2'DU'R'URy2',yellow,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx2
Gb,xy'D'R2UR'UR'U'RU'R2'DU'R'URy2',green,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx\'
Gb,z'y'D'R2UR'UR'U'RU'R2'DU'R'URy2',orange,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz
Gb,zy'D'R2UR'UR'U'RU'R2'DU'R'URy2',red,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz\'
Gb,y2'D'R2UR'UR'U'RU'R2'DU'R'URy2',white,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2
Gb,x'y2'D'R2UR'UR'U'RU'R2'DU'R'URy2',blue,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x
Gb,x2'y2'D'R2UR'UR'U'RU'R2'DU'R'URy2',yellow,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x2
Gb,xy2'D'R2UR'UR'U'RU'R2'DU'R'URy2',green,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x\'
Gb,z'y2'D'R2UR'UR'U'RU'R2'DU'R'URy2',orange,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z
Gb,zy2'D'R2UR'UR'U'RU'R2'DU'R'URy2',red,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z\'
Gb,yD'R2UR'UR'U'RU'R2'DU'R'URy2',white,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'
Gb,x'yD'R2UR'UR'U'RU'R2'DU'R'URy2',blue,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x
Gb,x2'yD'R2UR'UR'U'RU'R2'DU'R'URy2',yellow,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x2
Gb,xyD'R2UR'UR'U'RU'R2'DU'R'URy2',green,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x\'
Gb,z'yD'R2UR'UR'U'RU'R2'DU'R'URy2',orange,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z
Gb,zyD'R2UR'UR'U'RU'R2'DU'R'URy2',red,visualcube.php?size=175&case=y2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z\'
Gb,D'R2UR'UR'U'RU'R2'DU'R'URU'y2',white,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'D
Gb,x'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',blue,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx
Gb,x2'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',yellow,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx2
Gb,xD'R2UR'UR'U'RU'R2'DU'R'URU'y2',green,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx\'
Gb,z'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',orange,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz
Gb,zD'R2UR'UR'U'RU'R2'DU'R'URU'y2',red,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz\'
Gb,y'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',white,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy
Gb,x'y'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',blue,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx
Gb,x2'y'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',yellow,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx2
Gb,xy'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',green,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx\'
Gb,z'y'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',orange,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz
Gb,zy'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',red,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz\'
Gb,y2'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',white,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2
Gb,x'y2'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',blue,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x
Gb,x2'y2'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',yellow,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x2
Gb,xy2'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',green,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x\'
Gb,z'y2'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',orange,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z
Gb,zy2'D'R2UR'UR'U'RU'R2'DU'R'URU'y2',red,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z\'
Gb,yD'R2UR'UR'U'RU'R2'DU'R'URU'y2',white,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'
Gb,x'yD'R2UR'UR'U'RU'R2'DU'R'URU'y2',blue,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x
Gb,x2'yD'R2UR'UR'U'RU'R2'DU'R'URU'y2',yellow,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x2
Gb,xyD'R2UR'UR'U'RU'R2'DU'R'URU'y2',green,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x\'
Gb,z'yD'R2UR'UR'U'RU'R2'DU'R'URU'y2',orange,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z
Gb,zyD'R2UR'UR'U'RU'R2'DU'R'URU'y2',red,visualcube.php?size=175&case=y2UR\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z\'
Gb,D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',white,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'D
Gb,x'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',blue,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx
Gb,x2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',yellow,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx2
Gb,xD'R2UR'UR'U'RU'R2'DU'R'URU2'y2',green,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx\'
Gb,z'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',orange,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz
Gb,zD'R2UR'UR'U'RU'R2'DU'R'URU2'y2',red,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz\'
Gb,y'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',white,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy
Gb,x'y'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',blue,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx
Gb,x2'y'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',yellow,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx2
Gb,xy'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',green,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx\'
Gb,z'y'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',orange,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz
Gb,zy'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',red,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz\'
Gb,y2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',white,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2
Gb,x'y2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',blue,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x
Gb,x2'y2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',yellow,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x2
Gb,xy2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',green,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x\'
Gb,z'y2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',orange,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z
Gb,zy2'D'R2UR'UR'U'RU'R2'DU'R'URU2'y2',red,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z\'
Gb,yD'R2UR'UR'U'RU'R2'DU'R'URU2'y2',white,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'
Gb,x'yD'R2UR'UR'U'RU'R2'DU'R'URU2'y2',blue,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x
Gb,x2'yD'R2UR'UR'U'RU'R2'DU'R'URU2'y2',yellow,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x2
Gb,xyD'R2UR'UR'U'RU'R2'DU'R'URU2'y2',green,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x\'
Gb,z'yD'R2UR'UR'U'RU'R2'DU'R'URU2'y2',orange,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z
Gb,zyD'R2UR'UR'U'RU'R2'DU'R'URU2'y2',red,visualcube.php?size=175&case=y2U2R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'z\'
Gb,D'R2UR'UR'U'RU'R2'DU'R'URUy2',white,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'D
Gb,x'D'R2UR'UR'U'RU'R2'DU'R'URUy2',blue,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx
Gb,x2'D'R2UR'UR'U'RU'R2'DU'R'URUy2',yellow,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx2
Gb,xD'R2UR'UR'U'RU'R2'DU'R'URUy2',green,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dx\'
Gb,z'D'R2UR'UR'U'RU'R2'DU'R'URUy2',orange,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz
Gb,zD'R2UR'UR'U'RU'R2'DU'R'URUy2',red,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dz\'
Gb,y'D'R2UR'UR'U'RU'R2'DU'R'URUy2',white,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy
Gb,x'y'D'R2UR'UR'U'RU'R2'DU'R'URUy2',blue,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx
Gb,x2'y'D'R2UR'UR'U'RU'R2'DU'R'URUy2',yellow,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx2
Gb,xy'D'R2UR'UR'U'RU'R2'DU'R'URUy2',green,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyx\'
Gb,z'y'D'R2UR'UR'U'RU'R2'DU'R'URUy2',orange,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz
Gb,zy'D'R2UR'UR'U'RU'R2'DU'R'URUy2',red,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dyz\'
Gb,y2'D'R2UR'UR'U'RU'R2'DU'R'URUy2',white,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2
Gb,x'y2'D'R2UR'UR'U'RU'R2'DU'R'URUy2',blue,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x
Gb,x2'y2'D'R2UR'UR'U'RU'R2'DU'R'URUy2',yellow,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x2
Gb,xy2'D'R2UR'UR'U'RU'R2'DU'R'URUy2',green,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2x\'
Gb,z'y2'D'R2UR'UR'U'RU'R2'DU'R'URUy2',orange,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z
Gb,zy2'D'R2UR'UR'U'RU'R2'DU'R'URUy2',red,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy2z\'
Gb,yD'R2UR'UR'U'RU'R2'DU'R'URUy2',white,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'
Gb,x'yD'R2UR'UR'U'RU'R2'DU'R'URUy2',blue,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x
Gb,x2'yD'R2UR'UR'U'RU'R2'DU'R'URUy2',yellow,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x2
Gb,xyD'R2UR'UR'U'RU'R2'DU'R'URUy2',green,visualcube.php?size=175&case=y2U\'R\'U\'RUD\'R2UR\'URU\'RU\'R2\'Dy\'x\'
